Year,District,State,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,WS2M,ALLSKY_SFC_PAR_TOT
2015,Saharanpur,Uttar Pradesh,24.2310411,31.19621918,18.5159726,52.37027397,16.93156164,1.814547945,7.530958904
2016,Saharanpur,Uttar Pradesh,25.31592896,32.55571038,19.4247541,45.05215847,16.95956284,1.79852459,7.558989071
2017,Saharanpur,Uttar Pradesh,24.65093151,31.67986301,18.94161644,50.33665753,17.24942466,1.800465753,7.688109589
2018,Saharanpur,Uttar Pradesh,24.12591781,30.9759726,18.56432877,53.6579726,16.86939726,1.806109589,7.550109589
2019,Saharanpur,Uttar Pradesh,24.11123288,30.70076712,18.66156164,54.7240274,16.82087671,1.745589041,7.585150685
1990,Sambhal,Uttar Pradesh,25.41454795,32.63526027,19.24852055,48.60276712,17.53580822,2.07,8.708794521
1991,Sambhal,Uttar Pradesh,25.74378082,33.3749863,19.16734247,42.02443836,18.27224658,2.032465753,9.03739726
1992,Sambhal,Uttar Pradesh,25.93497268,33.66415301,19.19704918,40.25114754,17.70978142,2.208661202,8.815464481
1993,Sambhal,Uttar Pradesh,25.78323288,33.82605479,19.02989041,39.76767123,18.29484932,2.073726027,9.073205479
1994,Sambhal,Uttar Pradesh,25.88183562,33.43131507,19.29021918,42.90654795,16.05558904,1.925013699,9.253452055
1995,Sambhal,Uttar Pradesh,25.706,33.24980822,19.1490411,44.14243836,18.03345205,2.214849315,8.935232877
1996,Sambhal,Uttar Pradesh,25.01587432,32.48245902,18.64259563,48.3486612,17.91860656,2.040245902,8.870218579
1997,Sambhal,Uttar Pradesh,25.37290411,32.68849315,18.98432877,43.40123288,17.9799726,1.928027397,8.929835616
1998,Sambhal,Uttar Pradesh,25.0889863,32.25178082,18.80621918,50.53065753,17.54265753,1.881150685,8.660054795
1999,Sambhal,Uttar Pradesh,26.29712329,34.15583562,19.32210959,39.47682192,17.98917808,1.888054795,8.886438356
2000,Sambhal,Uttar Pradesh,25.53295082,33.39336066,18.73327869,41.91543716,17.65571038,1.976174863,8.719289617
2001,Sambhal,Uttar Pradesh,26.09049315,33.93745205,19.4010411,39.15032877,17.37794521,1.849671233,7.738767123
2002,Sambhal,Uttar Pradesh,26.41939726,34.0139726,19.69972603,41.29027397,17.33065753,1.872410959,7.680273973
2003,Sambhal,Uttar Pradesh,24.92131507,31.90320548,18.85424658,51.46383562,16.48112329,1.802657534,7.327972603
2004,Sambhal,Uttar Pradesh,25.46010929,32.89961749,19.00202186,48.32557377,17.30035519,1.98989071,7.64726776
2005,Sambhal,Uttar Pradesh,25.34542466,32.48487671,19.13808219,48.70624658,17.5360274,1.959232877,7.712356164
2006,Sambhal,Uttar Pradesh,26.03665753,33.33049315,19.75,46.65380822,17.64545205,2.02630137,7.82430137
2007,Sambhal,Uttar Pradesh,25.34654795,32.576,19.08876712,50.08920548,17.10375342,2.026657534,7.580547945
2008,Sambhal,Uttar Pradesh,24.72836066,31.39710383,18.8968306,54.22945355,16.54797814,1.756530055,7.354672131
2009,Sambhal,Uttar Pradesh,25.80693151,33.1429589,19.43769863,47.81035616,17.80556164,1.971945205,7.866
2010,Sambhal,Uttar Pradesh,25.66117808,32.37043836,19.73263014,53.46805479,16.59008219,1.939671233,7.362958904
2011,Sambhal,Uttar Pradesh,24.38978082,31.14775342,18.61520548,58.00005479,16.73164384,1.762767123,7.474465753
2012,Sambhal,Uttar Pradesh,24.99806011,32.37874317,18.705,47.60300546,17.08300546,2.120437158,7.549972678
2013,Sambhal,Uttar Pradesh,24.06054795,30.7949863,18.30682192,58.80356164,16.58917808,2.002849315,7.367534247
2014,Sambhal,Uttar Pradesh,25.33860274,32.84216438,18.88030137,45.8110137,17.15860274,2.178931507,7.601534247
2015,Sambhal,Uttar Pradesh,25.28016438,32.59380822,18.92652055,47.99605479,16.974,1.970520548,7.494767123
2016,Sambhal,Uttar Pradesh,25.97469945,33.37959016,19.67857923,43.70800546,16.79098361,1.885382514,7.420601093
2017,Sambhal,Uttar Pradesh,25.82734247,33.19378082,19.53443836,46.26087671,16.97490411,2.010794521,7.508794521
2018,Sambhal,Uttar Pradesh,25.35739726,32.48328767,19.25767123,50.43032877,16.67106849,2.022876712,7.408328767
2019,Sambhal,Uttar Pradesh,25.36145205,32.27627397,19.36123288,52.11260274,16.37315068,1.985534247,7.322438356
1990,Santh Kabir Nagar,Uttar Pradesh,26.04805479,32.82523288,20.21252055,49.98775342,18.68279452,1.971643836,8.823917808
1991,Santh Kabir Nagar,Uttar Pradesh,26.47306849,33.84720548,20.20819178,45.04331507,18.22147945,2.084438356,8.573479452
1992,Santh Kabir Nagar,Uttar Pradesh,26.42907104,33.68071038,19.90691257,44.50688525,19.13554645,2.208087432,8.990191257
1993,Santh Kabir Nagar,Uttar Pradesh,26.28131507,33.58608219,19.75991781,43.76380822,18.6140274,1.991506849,8.757424658
1994,Santh Kabir Nagar,Uttar Pradesh,26.65073973,33.91687671,20.20736986,43.86205479,18.88578082,2.004794521,8.911863014
1995,Santh Kabir Nagar,Uttar Pradesh,26.55827397,33.65326027,20.25309589,45.74608219,18.90624658,2.120739726,8.926986301
1996,Santh Kabir Nagar,Uttar Pradesh,25.90540984,33.0436612,19.80849727,49.44532787,18.17901639,1.974672131,8.518278689
1997,Santh Kabir Nagar,Uttar Pradesh,26.07449315,33.20331507,19.92605479,45.01731507,17.72887671,2.046246575,8.364246575
1998,Santh Kabir Nagar,Uttar Pradesh,25.87860274,32.50632877,20.18506849,52.96361644,17.28391781,1.982246575,8.189013699
1999,Santh Kabir Nagar,Uttar Pradesh,26.67060274,34.10536986,20.18208219,44.1549863,17.69989041,2.018876712,8.307643836
2000,Santh Kabir Nagar,Uttar Pradesh,25.74907104,32.74937158,19.66620219,47.81185792,17.4545082,1.933688525,8.229180328
2001,Santh Kabir Nagar,Uttar Pradesh,25.87572603,32.75734247,20.00624658,49.55139726,16.9509863,1.77,7.796821918
2002,Santh Kabir Nagar,Uttar Pradesh,26.87663014,34.13928767,20.56156164,44.85624658,17.25526027,1.998465753,7.937315068
2003,Santh Kabir Nagar,Uttar Pradesh,26.116,33.1970137,19.97580822,48.56227397,16.85726027,1.992410959,7.779890411
2004,Santh Kabir Nagar,Uttar Pradesh,25.85653005,32.63568306,19.84959016,52.46972678,17.00278689,1.976092896,7.799289617
2005,Santh Kabir Nagar,Uttar Pradesh,25.93690411,32.37336986,20.17813699,53.73769863,17.64745205,1.894410959,8.016931507
2006,Santh Kabir Nagar,Uttar Pradesh,25.66380822,32.23676712,19.90043836,55.8310411,17.35583562,1.78030137,7.939863014
2007,Santh Kabir Nagar,Uttar Pradesh,25.11709589,31.40005479,19.45890411,58.92717808,16.74457534,1.824438356,7.669534247
2008,Santh Kabir Nagar,Uttar Pradesh,24.93265027,31.00204918,19.58642077,61.46172131,16.54991803,1.670983607,7.587021858
2009,Santh Kabir Nagar,Uttar Pradesh,25.73920548,32.63956164,19.85545205,54.86065753,17.66265753,1.96,8.047013699
2010,Santh Kabir Nagar,Uttar Pradesh,26.20358904,32.76767123,20.43364384,55.67964384,16.91873973,1.994356164,7.789452055
2011,Santh Kabir Nagar,Uttar Pradesh,25.15879452,31.59649315,19.63520548,58.77684932,16.58345205,1.820493151,7.61430137
2012,Santh Kabir Nagar,Uttar Pradesh,25.31631148,32.13961749,19.40918033,55.04336066,17.22693989,1.955491803,7.838224044
2013,Santh Kabir Nagar,Uttar Pradesh,24.75339726,31.14287671,19.248,62.20865753,16.45712329,1.915232877,7.516849315
2014,Santh Kabir Nagar,Uttar Pradesh,25.42243836,32.20416438,19.53465753,56.65956164,16.71745205,1.952493151,7.65569863
2015,Santh Kabir Nagar,Uttar Pradesh,26.18460274,33.07183562,20.18745205,52.65778082,16.43180822,1.860767123,7.464493151
2016,Santh Kabir Nagar,Uttar Pradesh,26.22218579,32.89377049,20.56327869,53.08032787,16.25721311,1.909398907,7.443989071
2017,Santh Kabir Nagar,Uttar Pradesh,26.26983562,32.91408219,20.60213699,55.22378082,16.87194521,1.873041096,7.740027397
2018,Santh Kabir Nagar,Uttar Pradesh,25.72224658,32.53413699,20.00679452,54.67616438,16.44583562,1.971041096,7.532931507
2019,Santh Kabir Nagar,Uttar Pradesh,25.60649315,31.85964384,20.24309589,60.19619178,16.18890411,2.032684932,7.466575342
1990,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.52,33.36254795,20.5030411,51.41136986,18.20687671,2.084986301,8.586356164
1991,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.85539726,34.17676712,20.39471233,46.4869863,18.44224658,2.064684932,8.687589041
1992,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.85909836,34.18437158,20.31437158,45.6365847,18.9652459,2.08647541,8.889590164
1993,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,27.17906849,34.79210959,20.37367123,42.1139726,18.41476712,2.102821918,8.670109589
1994,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.90076712,34.12805479,20.35038356,46.00561644,18.65786301,1.995287671,8.78509589
1995,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,27.08230137,34.33613699,20.59438356,46.60890411,18.35594521,2.140657534,8.693890411
1996,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.26920765,33.2552459,19.84885246,51.59336066,17.85882514,1.947540984,8.381448087
1997,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.14230137,32.83791781,20.09684932,50.40939726,17.57630137,1.959561644,8.297863014
1998,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.43109589,33.11484932,20.47232877,53.87386301,17.8369863,1.995534247,8.386246575
1999,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.69391781,33.92791781,20.15769863,48.11241096,17.91589041,1.993808219,8.380082192
2000,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.76759563,34.35543716,20.20420765,43.9697541,18.05765027,2.07010929,8.438278689
2001,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.38950685,33.24443836,20.37380822,49.52079452,17.33312329,1.935287671,7.845260274
2002,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,27.01345205,34.33747945,20.60263014,48.04830137,17.79780822,2.009726027,8.042520548
2003,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.40142466,33.28690411,20.32564384,52.37309589,17.13734247,1.924657534,7.771068493
2004,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.98543716,34.36106557,20.64825137,47.59997268,17.64489071,2.164453552,7.961174863
2005,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.73569863,33.74767123,20.57194521,49.55268493,17.7370137,2.045205479,7.954767123
2006,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,27.40928767,34.68243836,21.13342466,47.02613699,17.54638356,2.111835616,7.924630137
2007,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.49578082,33.42750685,20.49767123,52.36767123,17.50213699,2.067917808,7.888164384
2008,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,25.96379781,32.49196721,20.2863388,56.64234973,16.88008197,1.840054645,7.610519126
2009,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,27.32769863,34.77136986,20.93230137,47.62854795,17.95183562,2.164849315,8.07060274
2010,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,27.67043836,34.75079452,21.49484932,48.53580822,17.47358904,2.017178082,7.900191781
2011,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.06082192,32.55063014,20.18265753,55.39443836,17.11287671,1.862657534,7.732246575
2012,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.01469945,33.03729508,19.73521858,53.17642077,17.41718579,2.065081967,7.811229508
2013,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,25.7220274,32.36920548,19.77232877,57.9819726,16.98756164,2.052958904,7.638273973
2014,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.34276712,33.31742466,20.14054795,52.52953425,17.21479452,2.062438356,7.761534247
2015,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,27.16452055,34.31147945,20.88194521,48.47326027,17.05008219,1.946986301,7.641890411
2016,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.6823224,33.2063388,20.86166667,53.76281421,16.40565574,1.899644809,7.372704918
2017,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,27.05167123,33.92827397,20.93282192,51.08263014,17.29030137,1.920794521,7.78339726
2018,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.93750685,33.94528767,20.74865753,49.20665753,16.90747945,2.039342466,7.618520548
2019,Santh Ravi Das Nagar Bhadoi,Uttar Pradesh,26.36668493,32.65361644,20.7310137,56.70446575,16.37156164,1.93890411,7.429479452
1990,Shahjahanpur,Uttar Pradesh,25.70928767,32.80887671,19.63682192,48.66421918,18.5579726,2.009561644,8.864657534
1991,Shahjahanpur,Uttar Pradesh,26.19312329,33.78356164,19.69279452,42.13063014,18.88734247,2.061616438,8.983863014
1992,Shahjahanpur,Uttar Pradesh,26.11237705,33.70983607,19.41150273,41.76286885,18.38554645,2.167568306,8.802459016
1993,Shahjahanpur,Uttar Pradesh,26.43235616,34.47210959,19.52950685,36.83890411,19.02572603,2.061726027,9.079561644
1994,Shahjahanpur,Uttar Pradesh,26.21791781,33.69841096,19.63260274,42.77591781,19.57435616,1.947835616,9.300986301
1995,Shahjahanpur,Uttar Pradesh,26.26558904,33.75868493,19.65128767,42.94438356,18.87893151,2.132794521,8.999150685
1996,Shahjahanpur,Uttar Pradesh,25.25579235,32.41680328,19.02510929,49.54379781,18.6210929,1.964562842,8.878060109
1997,Shahjahanpur,Uttar Pradesh,25.69753425,32.93263014,19.35052055,43.34556164,18.48627397,1.896109589,8.871863014
1998,Shahjahanpur,Uttar Pradesh,25.40410959,32.45980822,19.28942466,50.58186301,18.17671233,1.849013699,8.696164384
1999,Shahjahanpur,Uttar Pradesh,26.36641096,33.90939726,19.67230137,41.724,17.99742466,1.816958904,8.620712329
2000,Shahjahanpur,Uttar Pradesh,25.36092896,32.69510929,18.92103825,45.69131148,18.03961749,1.812213115,8.62715847
2001,Shahjahanpur,Uttar Pradesh,26.14,33.58808219,19.61605479,41.69835616,17.83967123,1.715178082,7.983369863
2002,Shahjahanpur,Uttar Pradesh,26.47838356,33.78819178,19.98315068,43.24419178,17.69279452,1.814986301,7.883150685
2003,Shahjahanpur,Uttar Pradesh,25.07172603,31.85334247,19.05849315,53.18290411,16.70227397,1.774027397,7.46939726
2004,Shahjahanpur,Uttar Pradesh,25.16980874,32.17043716,19.05497268,52.69909836,17.53112022,1.869781421,7.792486339
2005,Shahjahanpur,Uttar Pradesh,25.20980822,32.03868493,19.22553425,52.43950685,17.93175342,1.887780822,7.93230137
2006,Shahjahanpur,Uttar Pradesh,25.94164384,33.02367123,19.8069863,49.72205479,17.9710137,1.879342466,8.013534247
2007,Shahjahanpur,Uttar Pradesh,25.08093151,31.93630137,19.17386301,54.36936986,17.42923288,1.935452055,7.772958904
2008,Shahjahanpur,Uttar Pradesh,24.65453552,30.94505464,19.03423497,57.97428962,16.78295082,1.664590164,7.500409836
2009,Shahjahanpur,Uttar Pradesh,25.58243836,32.44654795,19.48156164,52.65764384,18.04780822,1.924520548,8.02969863
2010,Shahjahanpur,Uttar Pradesh,25.64115068,32.24254795,19.78734247,56.03969863,17.0399726,1.88909589,7.608
2011,Shahjahanpur,Uttar Pradesh,24.50312329,30.94334247,18.95591781,60.04819178,17.05605479,1.732520548,7.64
2012,Shahjahanpur,Uttar Pradesh,25.00065574,32.10357923,18.92461749,51.29571038,17.48770492,2.056803279,7.768087432
2013,Shahjahanpur,Uttar Pradesh,24.32665753,30.92967123,18.75586301,60.84542466,16.94884932,1.991808219,7.563616438
2014,Shahjahanpur,Uttar Pradesh,25.55805479,32.9469863,19.26693151,48.16186301,17.32736986,2.202931507,7.714082192
2015,Shahjahanpur,Uttar Pradesh,25.52273973,32.63057534,19.35575342,49.99416438,17.40958904,1.947808219,7.711808219
2016,Shahjahanpur,Uttar Pradesh,26.02740437,33.01445355,20.08729508,47.71622951,17.07653005,1.882404372,7.591420765
2017,Shahjahanpur,Uttar Pradesh,26.05764384,33.12923288,19.97624658,48.71638356,17.15558904,1.932027397,7.63569863
2018,Shahjahanpur,Uttar Pradesh,25.5400274,32.47794521,19.61038356,52.16646575,16.67482192,1.992493151,7.456520548
2019,Shahjahanpur,Uttar Pradesh,25.28120548,31.85575342,19.51287671,55.77208219,16.5349863,1.883123288,7.441013699
1990,Shamli,Uttar Pradesh,24.88427397,32.01841096,18.692,48.81813699,17.20638356,1.934684932,8.94030137
1991,Shamli,Uttar Pradesh,25.24594521,32.92375342,18.67380822,40.90156164,18.27539726,1.879917808,9.434109589
1992,Shamli,Uttar Pradesh,25.18027322,32.91612022,18.63724044,40.98540984,17.53112022,2.08579235,9.056775956
1993,Shamli,Uttar Pradesh,24.89060274,32.75276712,18.25994521,42.91232877,18.12939726,1.939561644,9.348136986
1994,Shamli,Uttar Pradesh,25.0710137,32.57624658,18.6919726,44.72969863,18.23454795,1.867013699,9.371726027
1995,Shamli,Uttar Pradesh,25.00652055,32.47279452,18.5780274,44.97216438,17.88649315,2.132739726,9.224082192
1996,Shamli,Uttar Pradesh,24.36778689,31.92434426,18.04131148,48.28948087,17.98256831,1.925437158,9.269808743
1997,Shamli,Uttar Pradesh,24.34186301,31.56024658,18.10172603,47.16991781,17.36367123,1.741041096,9.007616438
1998,Shamli,Uttar Pradesh,24.34893151,31.45405479,18.17161644,52.32528767,17.17030137,1.768246575,8.842849315
1999,Shamli,Uttar Pradesh,26.13005479,34.2900274,19.05241096,37.30909589,17.97090411,1.852246575,9.275068493
2000,Shamli,Uttar Pradesh,25.4870765,33.49989071,18.69688525,39.34193989,17.46040984,1.972295082,9.009371585
2001,Shamli,Uttar Pradesh,25.17572603,32.92920548,18.69832877,42.61065753,17.54539726,1.743424658,7.860273973
2002,Shamli,Uttar Pradesh,25.97282192,33.89794521,19.27893151,40.70575342,17.54805479,1.829726027,7.819452055
2003,Shamli,Uttar Pradesh,24.64378082,31.72791781,18.52030137,50.04452055,16.95624658,1.792219178,7.607452055
2004,Shamli,Uttar Pradesh,25.15060109,32.70759563,18.71221311,47.31614754,17.56284153,1.907568306,7.836530055
2005,Shamli,Uttar Pradesh,24.74243836,31.98534247,18.57024658,48.78035616,17.63808219,1.88509589,7.83690411
2006,Shamli,Uttar Pradesh,25.55991781,32.92424658,19.39819178,47.00484932,17.55780822,1.899671233,7.838383562
2007,Shamli,Uttar Pradesh,24.9780274,32.30487671,18.79526027,49.8280274,17.64073973,1.93939726,7.880931507
2008,Shamli,Uttar Pradesh,24.15106557,31.00226776,18.36928962,54.18530055,16.87942623,1.764699454,7.568032787
2009,Shamli,Uttar Pradesh,25.45252055,32.89715068,19.14720548,45.85389041,18.19956164,1.850986301,8.094794521
2010,Shamli,Uttar Pradesh,25.29106849,32.08339726,19.34421918,51.91476712,16.98273973,1.831013699,7.596931507
2011,Shamli,Uttar Pradesh,23.73989041,30.46673973,18.05589041,58.85134247,16.89126027,1.642082192,7.601424658
2012,Shamli,Uttar Pradesh,24.48737705,31.94051913,18.23737705,47.85281421,17.12838798,1.987131148,7.628606557
2013,Shamli,Uttar Pradesh,23.67134247,30.45342466,17.84386301,58.10194521,16.75060274,1.871315068,7.491945205
2014,Shamli,Uttar Pradesh,24.68282192,32.18367123,18.27016438,47.40928767,17.26657534,2.017369863,7.702164384
2015,Shamli,Uttar Pradesh,24.57460274,31.92336986,18.36306849,49.4590137,16.93156164,1.925232877,7.530958904
2016,Shamli,Uttar Pradesh,25.84740437,33.48352459,19.41983607,41.05904372,16.95956284,1.902704918,7.558989071
2017,Shamli,Uttar Pradesh,25.34375342,32.94958904,19.00673973,45.43183562,17.24942466,1.983616438,7.688109589
2018,Shamli,Uttar Pradesh,24.71841096,32.0429589,18.60542466,50.21983562,16.86939726,1.970849315,7.550109589
2019,Shamli,Uttar Pradesh,24.76115068,31.81180822,18.84857534,51.91126027,16.82087671,1.946986301,7.585150685
1990,Shravasti,Uttar Pradesh,26.03983562,32.8590411,20.17769863,48.36317808,18.1760274,1.98260274,9.159041096
1991,Shravasti,Uttar Pradesh,26.44043836,33.7479726,20.28961644,43.41764384,18.19827397,2.070684932,9.078547945
1992,Shravasti,Uttar Pradesh,26.19319672,33.50972678,19.81612022,43.4057377,18.63560109,2.180409836,9.285163934
1993,Shravasti,Uttar Pradesh,26.37632877,33.91671233,19.83410959,39.67071233,18.04542466,2.017780822,9.052328767
1994,Shravasti,Uttar Pradesh,26.68476712,34.07550685,20.26865753,41.37076712,18.70194521,1.981205479,9.340246575
1995,Shravasti,Uttar Pradesh,26.83169863,34.11690411,20.34572603,41.36619178,18.69542466,2.135780822,9.413780822
1996,Shravasti,Uttar Pradesh,26.02644809,33.22592896,19.94060109,46.49456284,18.31240437,2.030382514,9.157213115
1997,Shravasti,Uttar Pradesh,26.10276712,33.21276712,19.90627397,42.53150685,17.61117808,2.002191781,8.804575342
1998,Shravasti,Uttar Pradesh,25.89509589,32.72909589,20.0890411,49.84723288,17.43882192,1.965890411,8.725972603
1999,Shravasti,Uttar Pradesh,26.8929863,34.46832877,20.45243836,40.38115068,18.40408219,1.992054795,9.171452055
2000,Shravasti,Uttar Pradesh,25.84972678,32.94519126,19.82396175,44.96139344,18.0186612,1.894153005,8.981420765
2001,Shravasti,Uttar Pradesh,26.23484932,33.41328767,20.1829863,44.27345205,17.60454795,1.734575342,7.985561644
2002,Shravasti,Uttar Pradesh,26.93868493,34.24093151,20.73452055,42.40728767,17.82986301,1.954630137,8.085808219
